"","Gene 1","Gene 2","PATHNEScore"
1126,785,1175,0.0246933407138995
1127,785,382,0.0354422281050794
1128,785,566,0
1129,785,867,0.0306924858228366
1130,785,1012,0
1131,785,2624,0
1132,785,26119,0.0130708705352345
1133,785,29763,0
1134,785,5538,0
1135,785,5879,0.0413793065771843
1136,785,6441,0.0165750404529463
1137,785,124912,0
1138,785,11037,0
1139,785,85439,0
1140,785,9765,0.00653543526761727
1141,6355,1139,0.0303028881555669
1142,6355,1447,0.0808958738474157
1143,6355,10316,0.00764651773449119
1144,6355,56923,0.00764651773449119
1145,6355,4852,0.053020034913194
1146,6355,84876,0.0468814484334689
1147,6355,5350,0.0480527918496624
1148,6355,6261,0.053492472721332
1149,6355,6263,0.0452953446267079
1150,6355,6546,0.0196193792989756
1151,6355,6588,0
1152,6355,6786,0.051540480388211
1153,6355,57620,0.0275413924310983
1154,6355,7220,0.0632108567448219
1155,6355,7222,0
1156,6355,7223,0
1157,6355,7224,0
1158,6355,7226,0.0661170980319916
1159,6355,56302,0.0243362831858407
1160,6355,197,0
1161,6355,1175,0.0190663817894773
1162,6355,382,0.0739442920437105
1163,6355,566,0
1164,6355,867,0.0680538513563708
1165,6355,1012,0
1166,6355,2624,0
1167,6355,26119,0.0466382386810631
1168,6355,29763,0
1169,6355,5538,0
1170,6355,5879,0.0633300075514464
1171,6355,6441,0.00292397660818713
1172,6355,124912,0
1173,6355,11037,0
1174,6355,85439,0
1175,6355,9765,0.0233191193405315
1176,1139,1447,0.0266123556222514
1177,1139,10316,0.262741069447353
1178,1139,56923,0.262741069447353
1179,1139,4852,0.0527602947972124
1180,1139,84876,0.108566632712708
1181,1139,5350,0.105340370941734
1182,1139,6261,0.138879676167626
1183,1139,6263,0.121091977109286
1184,1139,6546,0.056235296154721
1185,1139,6588,0
1186,1139,6786,0.166114790154407
1187,1139,57620,0.270193519282462
1188,1139,7220,0.0914009179943455
1189,1139,7222,0
1190,1139,7223,0
1191,1139,7224,0
1192,1139,7226,0.093399058166857
1193,1139,56302,0.0364074690424515
1194,1139,197,0
1195,1139,1175,0.0204018535554523
1196,1139,382,0.0245621457341867
1197,1139,566,0
1198,1139,867,0.0185344213521191
1199,1139,1012,0
1200,1139,2624,0
1201,1139,26119,0.00684162214596997
1202,1139,29763,0
1203,1139,5538,0
1204,1139,5879,0.0204983824837325
1205,1139,6441,0.000598802395209581
1206,1139,124912,0
1207,1139,11037,0
1208,1139,85439,0
1209,1139,9765,0.00342081107298499
1210,1447,10316,0.0146198830409357
1211,1447,56923,0.0146198830409357
1212,1447,4852,0.0784202016297871
1213,1447,84876,0.0473203402605793
1214,1447,5350,0.0659344247508715
1215,1447,6261,0.0440487808608346
1216,1447,6263,0.0248674444518363
1217,1447,6546,0.0172297334999468
1218,1447,6588,0
1219,1447,6786,0.0506406805211586
1220,1447,57620,0.00398406374501992
1221,1447,7220,0.0166196111411466
1222,1447,7222,0
1223,1447,7223,0
1224,1447,7224,0
1225,1447,7226,0.089622641509434
1226,1447,56302,0.00840336134453781
1227,1447,197,0
1228,1447,1175,0.00386762478843127
1229,1447,382,0.0759404914117218
1230,1447,566,0
1231,1447,867,0.129398715620329
1232,1447,1012,0
1233,1447,2624,0
1234,1447,26119,0.00706713780918728
1235,1447,29763,0
1236,1447,5538,0
1237,1447,5879,0.0821555735545772
1238,1447,6441,0
1239,1447,124912,0
1240,1447,11037,0
1241,1447,85439,0
1242,1447,9765,0.00353356890459364
1243,10316,56923,1
1244,10316,4852,0.0468062542256706
1245,10316,84876,0.0713818424566088
1246,10316,5350,0.0554536532632382
1247,10316,6261,0.0536485424841648
1248,10316,6263,0.0454651371219287
1249,10316,6546,0.0232347573553448
1250,10316,6588,0
1251,10316,6786,0.0878571428571429
1252,10316,57620,0.160714285714286
1253,10316,7220,0.0406468011346296
1254,10316,7222,0
1255,10316,7223,0
1256,10316,7224,0
1257,10316,7226,0.0023094688221709
1258,10316,56302,0.00623052959501558
1259,10316,197,0
1260,10316,1175,0.00575852734298685
1261,10316,382,0.00612266631261142
1262,10316,566,0
1263,10316,867,0.00560321013352467
1264,10316,1012,0
1265,10316,2624,0
1266,10316,26119,0.010351966873706
1267,10316,29763,0
1268,10316,5538,0
1269,10316,5879,0.00721385759268685
1270,10316,6441,0
1271,10316,124912,0
1272,10316,11037,0
1273,10316,85439,0
1274,10316,9765,0.005175983436853
1275,56923,4852,0.0468062542256706
1276,56923,84876,0.0713818424566088
1277,56923,5350,0.0554536532632382
1278,56923,6261,0.0536485424841648
1279,56923,6263,0.0454651371219287
1280,56923,6546,0.0232347573553448
1281,56923,6588,0
1282,56923,6786,0.0878571428571429
1283,56923,57620,0.160714285714286
1284,56923,7220,0.0406468011346296
1285,56923,7222,0
1286,56923,7223,0
1287,56923,7224,0
1288,56923,7226,0.0023094688221709
1289,56923,56302,0.00623052959501558
1290,56923,197,0
1291,56923,1175,0.00575852734298685
1292,56923,382,0.00612266631261142
1293,56923,566,0
1294,56923,867,0.00560321013352467
1295,56923,1012,0
1296,56923,2624,0
1297,56923,26119,0.010351966873706
1298,56923,29763,0
1299,56923,5538,0
1300,56923,5879,0.00721385759268685
1301,56923,6441,0
1302,56923,124912,0
1303,56923,11037,0
1304,56923,85439,0
1305,56923,9765,0.005175983436853
1306,4852,84876,0.131581896226625
1307,4852,5350,0.13620062564264
1308,4852,6261,0.0825807674368172
1309,4852,6263,0.0766405208585636
1310,4852,6546,0.0467576867466794
1311,4852,6588,0
1312,4852,6786,0.0669647717955583
1313,4852,57620,0.0695303795367802
1314,4852,7220,0.0686486360721964
1315,4852,7222,0
1316,4852,7223,0
1317,4852,7224,0
1318,4852,7226,0.106880950075838
1319,4852,56302,0.0274808770383992
1320,4852,197,0
1321,4852,1175,0.0149239700113
1322,4852,382,0.0472868499649529
1323,4852,566,0
1324,4852,867,0.0473241161217232
1325,4852,1012,0
1326,4852,2624,0
1327,4852,26119,0.00659746657283603
1328,4852,29763,0
1329,4852,5538,0
1330,4852,5879,0.0509315512664803
1331,4852,6441,0.00242971482378262
1332,4852,124912,0
1333,4852,11037,0
1334,4852,85439,0
1335,4852,9765,0.00329873328641802
1336,84876,5350,0.188007822500102
1337,84876,6261,0.172187258194705
1338,84876,6263,0.155749812041666
1339,84876,6546,0.0881350307996046
1340,84876,6588,0
1341,84876,6786,0.317707470923584
1342,84876,57620,0.319361239802087
1343,84876,7220,0.0906239985083994
1344,84876,7222,0
1345,84876,7223,0
1346,84876,7224,0
1347,84876,7226,0.161752479023646
1348,84876,56302,0.0565045203493426
1349,84876,197,0
1350,84876,1175,0.0241438044978965
1351,84876,382,0.0481461650691904
1352,84876,566,0
1353,84876,867,0.0373666445298245
1354,84876,1012,0
1355,84876,2624,0
1356,84876,26119,0.0142005301727387
1357,84876,29763,0
1358,84876,5538,0
1359,84876,5879,0.0480207546513691
1360,84876,6441,0.00945736318592302
1361,84876,124912,0
1362,84876,11037,0
1363,84876,85439,0
1364,84876,9765,0.00710026508636936
1365,5350,6261,0.178767462583953
1366,5350,6263,0.174047783541256
1367,5350,6546,0.18404096962164
1368,5350,6588,0
1369,5350,6786,0.214596425896073
1370,5350,57620,0.286606149417286
1371,5350,7220,0.102507972676675
1372,5350,7222,0
1373,5350,7223,0
1374,5350,7224,0
1375,5350,7226,0.208703803210219
1376,5350,56302,0.0992004951931107
1377,5350,197,0
1378,5350,1175,0.0371409177915635
1379,5350,382,0.0478966612930912
1380,5350,566,0
1381,5350,867,0.0463807689508684
1382,5350,1012,0
1383,5350,2624,0
1384,5350,26119,0.0127851534953835
1385,5350,29763,0
1386,5350,5538,0
1387,5350,5879,0.0533281204355335
1388,5350,6441,0.00906482663492137
1389,5350,124912,0
1390,5350,11037,0
1391,5350,85439,0
1392,5350,9765,0.00639257674769174
1393,6261,6263,0.29212906702805
1394,6261,6546,0.105686473917483
1395,6261,6588,0
1396,6261,6786,0.270049472929469
1397,6261,57620,0.364918096327102
1398,6261,7220,0.182253719361223
1399,6261,7222,0
1400,6261,7223,0
1401,6261,7224,0
1402,6261,7226,0.41019370483931
1403,6261,56302,0.0912468566682133
1404,6261,197,0
1405,6261,1175,0.0336869186455184
1406,6261,382,0.0535236633220098
1407,6261,566,0
1408,6261,867,0.0364079832899274
1409,6261,1012,0
1410,6261,2624,0
1411,6261,26119,0.00975721494933752
1412,6261,29763,0
1413,6261,5538,0
1414,6261,5879,0.0425498492073092
1415,6261,6441,0.00451530733189648
1416,6261,124912,0
1417,6261,11037,0
1418,6261,85439,0
1419,6261,9765,0.00487860747466876
1420,6263,6546,0.110671513218776
1421,6263,6588,0
1422,6263,6786,0.237685392789162
1423,6263,57620,0.334826467402409
1424,6263,7220,0.157571776984894
1425,6263,7222,0
1426,6263,7223,0
1427,6263,7224,0
1428,6263,7226,0.341190050020292
1429,6263,56302,0.103802791256263
1430,6263,197,0
1431,6263,1175,0.0542605462929572
1432,6263,382,0.0383055404274847
1433,6263,566,0
1434,6263,867,0.0269876177633175
1435,6263,1012,0
1436,6263,2624,0
1437,6263,26119,0.00832975719932242
1438,6263,29763,0
1439,6263,5538,0
1440,6263,5879,0.0339416295371678
1441,6263,6441,0.00411845656983475
1442,6263,124912,0
1443,6263,11037,0
1444,6263,85439,0
1445,6263,9765,0.00416487859966121
1446,6546,6588,0
1447,6546,6786,0.122986010881022
1448,6546,57620,0.167816596830002
1449,6546,7220,0.0694648011491733
1450,6546,7222,0
1451,6546,7223,0
1452,6546,7224,0
1453,6546,7226,0.135185531748994
1454,6546,56302,0.169660914014426
1455,6546,197,0
1456,6546,1175,0.0568274605381693
1457,6546,382,0.0180769036732626
1458,6546,566,0
1459,6546,867,0.0177594925366063
1460,6546,1012,0
1461,6546,2624,0
1462,6546,26119,0.011300926331706
1463,6546,29763,0
1464,6546,5538,0
1465,6546,5879,0.0245281477823357
1466,6546,6441,0.0107730989955928
1467,6546,124912,0
1468,6546,11037,0
1469,6546,85439,0
1470,6546,9765,0.00565046316585302
1471,6588,6786,0
1472,6588,57620,0
1473,6588,7220,0
1474,6588,7222,0
1475,6588,7223,0
1476,6588,7224,0
1477,6588,7226,0
1478,6588,56302,0
1479,6588,197,0
1480,6588,1175,0
1481,6588,382,0
1482,6588,566,0
1483,6588,867,0
1484,6588,1012,0
1485,6588,2624,0
1486,6588,26119,0
1487,6588,29763,0
1488,6588,5538,0.25
1489,6588,5879,0
1490,6588,6441,0
1491,6588,124912,0
1492,6588,11037,0
1493,6588,85439,0
1494,6588,9765,0.5
1495,6786,57620,0.555357142857143
1496,6786,7220,0.126610282726836
1497,6786,7222,0
1498,6786,7223,0
1499,6786,7224,0
1500,6786,7226,0.225171624713959
1501,6786,56302,0.0762125039021483
1502,6786,197,0
1503,6786,1175,0.0324922622507854
1504,6786,382,0.0543002922109463
1505,6786,566,0
1506,6786,867,0.038046854582376
1507,6786,1012,0
1508,6786,2624,0
1509,6786,26119,0.017764241658047
1510,6786,29763,0
1511,6786,5538,0
1512,6786,5879,0.0487844556464272
1513,6786,6441,0.0122112917023097
1514,6786,124912,0
1515,6786,11037,0
1516,6786,85439,0
1517,6786,9765,0.00888212082902348
1518,57620,7220,0.124747441544496
1519,57620,7222,0
1520,57620,7223,0
1521,57620,7224,0
1522,57620,7226,0.189473684210526
1523,57620,56302,0.0805687203791469
1524,57620,197,0
1525,57620,1175,0.0386161558789895
1526,57620,382,0.034763063649074
1527,57620,566,0
1528,57620,867,0.020914404902987
1529,57620,1012,0
1530,57620,2624,0
1531,57620,26119,0.0207792207792208
1532,57620,29763,0
1533,57620,5538,0
1534,57620,5879,0.0266552332797668
1535,57620,6441,0.0029940119760479
1536,57620,124912,0
1537,57620,11037,0
1538,57620,85439,0
1539,57620,9765,0.0103896103896104
1540,7220,7222,0
1541,7220,7223,0
1542,7220,7224,0
1543,7220,7226,0.165636401444262
1544,7220,56302,0.122749110646569
1545,7220,197,0
1546,7220,1175,0.0428412716537683
1547,7220,382,0.0540672331984636
1548,7220,566,0
1549,7220,867,0.0196152452913392
1550,7220,1012,0
1551,7220,2624,0
1552,7220,26119,0.00729661165024167
1553,7220,29763,0
1554,7220,5538,0
1555,7220,5879,0.0396215330612463
1556,7220,6441,0.00133333333333333
1557,7220,124912,0
1558,7220,11037,0
1559,7220,85439,0
1560,7220,9765,0.00364830582512084
1561,7222,7223,0
1562,7222,7224,0
1563,7222,7226,0
1564,7222,56302,0
1565,7222,197,0
1566,7222,1175,0
1567,7222,382,0
1568,7222,566,0
1569,7222,867,0
1570,7222,1012,0
1571,7222,2624,0
1572,7222,26119,0
1573,7222,29763,0
1574,7222,5538,0.25
1575,7222,5879,0
1576,7222,6441,0
1577,7222,124912,0
1578,7222,11037,0
1579,7222,85439,0
1580,7222,9765,0.5
1581,7223,7224,0
1582,7223,7226,0
1583,7223,56302,0
1584,7223,197,0
1585,7223,1175,0
1586,7223,382,0
1587,7223,566,0
1588,7223,867,0
1589,7223,1012,0
1590,7223,2624,0
1591,7223,26119,0
1592,7223,29763,0
1593,7223,5538,0.25
1594,7223,5879,0
1595,7223,6441,0
1596,7223,124912,0
1597,7223,11037,0
1598,7223,85439,0
1599,7223,9765,0.5
1600,7224,7226,0
1601,7224,56302,0
1602,7224,197,0
1603,7224,1175,0
1604,7224,382,0
1605,7224,566,0
1606,7224,867,0
1607,7224,1012,0
1608,7224,2624,0
1609,7224,26119,0
1610,7224,29763,0
1611,7224,5538,0.25
1612,7224,5879,0
1613,7224,6441,0
1614,7224,124912,0
1615,7224,11037,0
1616,7224,85439,0
1617,7224,9765,0.5
1618,7226,56302,0.078125
1619,7226,197,0
1620,7226,1175,0.0265839014199548
1621,7226,382,0.0699650174912544
1622,7226,566,0
1623,7226,867,0.0660652758095268
1624,7226,1012,0
1625,7226,2624,0
1626,7226,26119,0.0108695652173913
1627,7226,29763,0
1628,7226,5538,0
1629,7226,5879,0.0666978072780922
1630,7226,6441,0.00641025641025641
1631,7226,124912,0
1632,7226,11037,0
1633,7226,85439,0
1634,7226,9765,0.00543478260869565
1635,56302,197,0
1636,56302,1175,0.308826371215351
1637,56302,382,0.036023763100351
1638,56302,566,0
1639,56302,867,0.0193417094224652
1640,56302,1012,0
1641,56302,2624,0
1642,56302,26119,0.0524193548387097
1643,56302,29763,0
1644,56302,5538,0
1645,56302,5879,0.0182241723436343
1646,56302,6441,0
1647,56302,124912,0
1648,56302,11037,0
1649,56302,85439,0
1650,56302,9765,0.0262096774193548
1651,197,1175,0
1652,197,382,0
1653,197,566,0
1654,197,867,0
1655,197,1012,0
1656,197,2624,0
1657,197,26119,0
1658,197,29763,0
1659,197,5538,0.25
1660,197,5879,0
1661,197,6441,0
1662,197,124912,0
1663,197,11037,0
1664,197,85439,0
1665,197,9765,0.5
1666,1175,382,0.106253978288559
1667,1175,566,0
1668,1175,867,0.0414075202299887
1669,1175,1012,0
1670,1175,2624,0
1671,1175,26119,0.280135981370543
1672,1175,29763,0
1673,1175,5538,0
1674,1175,5879,0.014607874889119
1675,1175,6441,0.0386421090646443
1676,1175,124912,0
1677,1175,11037,0
1678,1175,85439,0
1679,1175,9765,0.140067990685272
1680,382,566,0
1681,382,867,0.102661027516617
1682,382,1012,0
1683,382,2624,0
1684,382,26119,0.362514220705347
1685,382,29763,0
1686,382,5538,0
1687,382,5879,0.0804034655008211
1688,382,6441,0.0240579360065406
1689,382,124912,0
1690,382,11037,0
1691,382,85439,0
1692,382,9765,0.181257110352674
1693,566,867,0
1694,566,1012,0
1695,566,2624,0
1696,566,26119,0
1697,566,29763,0
1698,566,5538,0.25
1699,566,5879,0
1700,566,6441,0
1701,566,124912,0
1702,566,11037,0
1703,566,85439,0
1704,566,9765,0.5
1705,867,1012,0
1706,867,2624,0
1707,867,26119,0.127908130338254
1708,867,29763,0
1709,867,5538,0.1
1710,867,5879,0.0828273716656297
1711,867,6441,0.00659321245270101
1712,867,124912,0
1713,867,11037,0
1714,867,85439,0
1715,867,9765,0.113954065169127
1716,1012,2624,0
1717,1012,26119,0
1718,1012,29763,0
1719,1012,5538,0.25
1720,1012,5879,0
1721,1012,6441,0
1722,1012,124912,0
1723,1012,11037,0
1724,1012,85439,0
1725,1012,9765,0.5
1726,2624,26119,0
1727,2624,29763,0
1728,2624,5538,0.25
1729,2624,5879,0
1730,2624,6441,0
1731,2624,124912,0
1732,2624,11037,0
1733,2624,85439,0
1734,2624,9765,0.5
1735,26119,29763,0
1736,26119,5538,0
1737,26119,5879,0.0216526172321124
1738,26119,6441,0.0366197183098592
1739,26119,124912,0
1740,26119,11037,0
1741,26119,85439,0
1742,26119,9765,0.5
1743,29763,5538,0.25
1744,29763,5879,0
1745,29763,6441,0
1746,29763,124912,0
1747,29763,11037,0
1748,29763,85439,0
1749,29763,9765,0.5
1750,5538,5879,0.243243243243243
1751,5538,6441,0
1752,5538,124912,0.25
1753,5538,11037,0.25
1754,5538,85439,0.25
1755,5538,9765,0.5
1756,5879,6441,0.0467156413382755
1757,5879,124912,0
1758,5879,11037,0
1759,5879,85439,0
1760,5879,9765,0.132447930237678
1761,6441,124912,0
1762,6441,11037,0
1763,6441,85439,0
1764,6441,9765,0.0183098591549296
1765,124912,11037,0
1766,124912,85439,0
1767,124912,9765,0.5
1768,11037,85439,0
1769,11037,9765,0.5
1770,85439,9765,0.5
